Serial Number:20719195 --,,,
,,,
"Date Time, GMT -0800","Temp, (*C)",mV,pH
3/3/20 14:05,27.05,-80.66,7.9
3/3/20 14:05,27.05,-80.66,7.9
3/3/20 14:05,27.05,-80.64,7.9
3/3/20 14:05,27.05,-80.66,7.9
3/3/20 14:05,27.05,-80.66,7.9
3/3/20 14:05,27.05,-80.64,7.9
3/3/20 14:05,27.05,-80.64,7.9
3/3/20 14:05,27.05,-80.64,7.9
3/3/20 14:05,27.05,-80.64,7.9
3/3/20 14:05,27.05,-80.64,7.9
3/3/20 14:05,27.05,-80.64,7.9
3/3/20 14:06,27.05,-80.64,7.9
3/3/20 14:06,27.05,-80.64,7.9
3/3/20 14:06,27.05,-80.64,7.9
3/3/20 14:06,27.05,-80.64,7.9
3/3/20 14:06,27.05,-80.64,7.9
3/3/20 14:06,27.05,-80.64,7.9
3/3/20 14:06,27.05,-80.64,7.9
3/3/20 14:06,27.05,-80.64,7.9
3/3/20 14:06,27.05,-80.64,7.9
3/3/20 14:06,27.05,-80.64,7.9
3/3/20 14:06,27.05,-80.64,7.9
3/3/20 14:06,27.05,-80.64,7.9
3/3/20 14:07,27.05,-80.64,7.9
3/3/20 14:07,27.05,-80.64,7.9
3/3/20 14:07,27.05,-80.64,7.9
3/3/20 14:07,27.05,-80.64,7.9
3/3/20 14:07,27.05,-80.63,7.9
3/3/20 14:07,27.05,-80.64,7.9
3/3/20 14:07,27.05,-80.63,7.9
3/3/20 14:07,27.05,-80.64,7.9
3/3/20 14:07,27.05,-80.63,7.9
3/3/20 14:07,27.05,-80.63,7.9
3/3/20 14:07,27.05,-80.63,7.9
3/3/20 14:07,27.05,-80.63,7.9
3/3/20 14:08,27.05,-80.61,7.9
3/3/20 14:08,27.08,-80.61,7.9
3/3/20 14:08,27.08,-80.61,7.9
3/3/20 14:08,27.08,-80.61,7.9
3/3/20 14:08,27.08,-80.61,7.9
3/3/20 14:08,27.08,-80.61,7.9
3/3/20 14:08,27.08,-80.61,7.9
3/3/20 14:08,27.08,-80.6,7.9
3/3/20 14:08,27.08,-80.61,7.9
3/3/20 14:08,27.08,-80.6,7.9
3/3/20 14:08,27.08,-80.6,7.9
3/3/20 14:08,27.08,-80.6,7.9
3/3/20 14:09,27.08,-80.6,7.9
3/3/20 14:09,27.08,-80.6,7.9
3/3/20 14:09,27.08,-80.6,7.9
3/3/20 14:09,27.08,-80.58,7.9
3/3/20 14:09,27.08,-80.6,7.9
3/3/20 14:09,27.08,-80.6,7.9
3/3/20 14:09,27.08,-80.6,7.9
3/3/20 14:09,27.08,-80.6,7.9
3/3/20 14:09,27.08,-80.6,7.9
3/3/20 14:09,27.08,-80.6,7.9
3/3/20 14:09,27.08,-80.58,7.9
3/3/20 14:09,27.08,-80.58,7.9
3/3/20 14:10,27.08,-80.61,7.9
3/3/20 14:10,27.08,-80.6,7.9
3/3/20 14:10,27.08,-80.6,7.9
3/3/20 14:10,27.08,-80.58,7.9
3/3/20 14:10,27.08,-80.58,7.9
3/3/20 14:10,27.08,-80.58,7.9
3/3/20 14:10,27.08,-80.58,7.9
3/3/20 14:10,27.08,-80.61,7.9
3/3/20 14:10,27.08,-80.58,7.9
3/3/20 14:10,27.08,-80.58,7.9
3/3/20 14:10,27.08,-80.58,7.9
3/3/20 14:10,27.08,-80.58,7.9
3/3/20 14:11,27.08,-80.58,7.9
3/3/20 14:11,27.08,-80.58,7.9
3/3/20 14:11,27.08,-80.58,7.9
3/3/20 14:11,27.08,-80.58,7.9
3/3/20 14:11,27.08,-80.58,7.9
3/3/20 14:11,27.08,-80.56,7.9
3/3/20 14:11,27.08,-80.56,7.9
3/3/20 14:11,27.08,-80.56,7.9
3/3/20 14:11,27.08,-80.56,7.9
3/3/20 14:11,27.08,-80.56,7.9
3/3/20 14:11,27.08,-80.56,7.9
3/3/20 14:11,27.08,-80.56,7.9
3/3/20 14:12,27.08,-80.56,7.9
3/3/20 14:12,27.08,-80.55,7.9
3/3/20 14:12,27.08,-80.55,7.9
3/3/20 14:12,27.08,-80.53,7.9
3/3/20 14:12,27.08,-80.53,7.9
3/3/20 14:12,27.08,-80.56,7.9
3/3/20 14:12,27.08,-80.55,7.9
3/3/20 14:12,27.08,-80.53,7.9
3/3/20 14:12,27.08,-80.53,7.9
3/3/20 14:12,27.08,-80.52,7.9
3/3/20 14:12,27.1,-80.52,7.9
3/3/20 14:12,27.1,-80.52,7.9
3/3/20 14:13,27.1,-80.52,7.9
3/3/20 14:13,27.1,-80.52,7.9
3/3/20 14:13,27.1,-80.52,7.9
3/3/20 14:13,27.1,-80.5,7.9
3/3/20 14:13,27.1,-80.5,7.9
3/3/20 14:13,27.1,-80.5,7.9
3/3/20 14:13,27.1,-80.5,7.9
3/3/20 14:13,27.1,-80.56,7.9
3/3/20 14:13,27.1,-80.5,7.9
3/3/20 14:13,27.1,-80.49,7.9
3/3/20 14:13,27.1,-80.49,7.9
3/3/20 14:13,27.1,-80.49,7.9
3/3/20 14:14,27.1,-80.49,7.9
3/3/20 14:14,27.1,-80.49,7.9
3/3/20 14:14,27.1,-80.49,7.9
3/3/20 14:14,27.1,-80.49,7.9
3/3/20 14:14,27.1,-80.49,7.9
3/3/20 14:14,27.1,-80.49,7.9
3/3/20 14:14,27.1,-80.47,7.9
3/3/20 14:14,27.1,-80.47,7.9
3/3/20 14:14,27.1,-80.47,7.9
3/3/20 14:14,27.1,-80.47,7.9
3/3/20 14:14,27.1,-80.47,7.9
3/3/20 14:14,27.1,-80.47,7.9
3/3/20 14:15,27.1,-80.47,7.9
3/3/20 14:15,27.1,-80.47,7.9
3/3/20 14:15,27.1,-80.47,7.9
3/3/20 14:15,27.1,-80.46,7.9
3/3/20 14:15,27.1,-80.46,7.9
3/3/20 14:15,27.1,-80.46,7.9
3/3/20 14:15,27.1,-80.46,7.9
3/3/20 14:15,27.1,-80.46,7.9
3/3/20 14:15,27.1,-80.46,7.9
3/3/20 14:15,27.1,-80.46,7.9
3/3/20 14:15,27.12,-80.46,7.9
3/3/20 14:15,27.1,-80.44,7.9
3/3/20 14:16,27.12,-80.44,7.9
3/3/20 14:16,27.12,-80.44,7.9
3/3/20 14:16,27.12,-80.44,7.9
3/3/20 14:16,27.12,-80.44,7.9
3/3/20 14:16,27.12,-80.44,7.9
3/3/20 14:16,27.12,-80.42,7.9
3/3/20 14:16,27.12,-80.42,7.9
3/3/20 14:16,27.12,-80.42,7.9
3/3/20 14:16,27.12,-80.42,7.9
3/3/20 14:16,27.12,-80.42,7.9
3/3/20 14:16,27.12,-80.42,7.9
3/3/20 14:16,27.12,-80.42,7.9
3/3/20 14:17,27.12,-80.41,7.9
3/3/20 14:17,27.12,-80.41,7.9
3/3/20 14:17,27.12,-80.41,7.9
3/3/20 14:17,27.12,-80.41,7.9
3/3/20 14:17,27.12,-80.41,7.9
3/3/20 14:17,27.12,-80.41,7.9
3/3/20 14:17,27.12,-80.42,7.9
3/3/20 14:17,27.12,-80.39,7.9
3/3/20 14:17,27.12,-80.39,7.9
3/3/20 14:17,27.12,-80.39,7.9
3/3/20 14:17,27.12,-80.39,7.9
3/3/20 14:17,27.12,-80.39,7.9
3/3/20 14:18,27.12,-80.38,7.9
3/3/20 14:18,27.12,-80.38,7.9
3/3/20 14:18,27.12,-80.38,7.9
3/3/20 14:18,27.12,-80.36,7.9
3/3/20 14:18,27.12,-80.38,7.9
3/3/20 14:18,27.12,-80.38,7.9
3/3/20 14:18,27.12,-80.38,7.9
3/3/20 14:18,27.12,-80.38,7.9
3/3/20 14:18,27.15,-80.36,7.89
3/3/20 14:18,27.15,-80.38,7.9
3/3/20 14:18,27.15,-80.38,7.9
3/3/20 14:18,27.15,-80.38,7.9
3/3/20 14:19,27.15,-80.36,7.89
3/3/20 14:19,27.15,-80.36,7.89
3/3/20 14:19,27.15,-80.36,7.89
3/3/20 14:19,27.15,-80.36,7.89
3/3/20 14:19,27.15,-80.36,7.89
3/3/20 14:19,27.15,-80.35,7.89
3/3/20 14:19,27.15,-80.35,7.89
3/3/20 14:19,27.15,-80.35,7.89
3/3/20 14:19,27.15,-80.35,7.89
3/3/20 14:19,27.15,-80.33,7.89
3/3/20 14:19,27.15,-80.33,7.89
3/3/20 14:19,27.15,-80.31,7.89
3/3/20 14:20,27.15,-80.31,7.89
3/3/20 14:20,27.15,-80.3,7.89
3/3/20 14:20,27.17,-80.28,7.89
3/3/20 14:20,27.17,-80.25,7.89
3/3/20 14:20,27.17,-80.25,7.89
3/3/20 14:20,27.17,-80.24,7.89
3/3/20 14:20,27.17,-80.21,7.89
3/3/20 14:20,27.17,-80.19,7.89
3/3/20 14:20,27.17,-80.17,7.89
3/3/20 14:20,27.17,-80.14,7.89
3/3/20 14:20,27.17,-80.13,7.89
3/3/20 14:20,27.17,-80.11,7.89
3/3/20 14:21,27.2,-80.08,7.89
3/3/20 14:21,27.2,-80.06,7.89
3/3/20 14:21,27.2,-80.03,7.89
3/3/20 14:21,27.2,-80.02,7.89
3/3/20 14:21,27.22,-80,7.89
3/3/20 14:21,27.22,-79.99,7.89
3/3/20 14:21,27.22,-79.96,7.89
3/3/20 14:21,27.25,-79.92,7.89
3/3/20 14:21,27.25,-79.91,7.89
3/3/20 14:21,27.25,-79.89,7.89
3/3/20 14:21,27.27,-79.86,7.89
3/3/20 14:21,27.27,-79.85,7.89
3/3/20 14:22,27.27,-79.83,7.89
3/3/20 14:22,27.3,-79.81,7.89
3/3/20 14:22,27.3,-79.8,7.88
3/3/20 14:22,27.32,-79.78,7.88
3/3/20 14:22,27.32,-79.78,7.88
3/3/20 14:22,27.35,-79.75,7.88
3/3/20 14:22,27.35,-79.75,7.88
3/3/20 14:22,27.35,-79.74,7.88
3/3/20 14:22,27.37,-79.74,7.88
3/3/20 14:22,27.37,-79.72,7.88
3/3/20 14:22,27.4,-79.71,7.88
3/3/20 14:22,27.4,-79.71,7.88
3/3/20 14:23,27.4,-79.69,7.88
3/3/20 14:23,27.42,-79.69,7.88
3/3/20 14:23,27.42,-79.67,7.88
3/3/20 14:23,27.42,-79.67,7.88
3/3/20 14:23,27.44,-79.67,7.88
3/3/20 14:23,27.44,-79.66,7.88
3/3/20 14:23,27.44,-79.64,7.88
3/3/20 14:23,27.47,-79.64,7.88
3/3/20 14:23,27.47,-79.63,7.88
3/3/20 14:23,27.47,-79.63,7.88
3/3/20 14:23,27.49,-79.61,7.88
3/3/20 14:23,27.49,-79.61,7.88
3/3/20 14:24,27.49,-79.6,7.88
3/3/20 14:24,27.49,-79.6,7.88
3/3/20 14:24,27.49,-79.6,7.88
3/3/20 14:24,27.52,-79.58,7.88
3/3/20 14:24,27.52,-79.58,7.88
3/3/20 14:24,27.52,-79.56,7.88
3/3/20 14:24,27.54,-79.56,7.88
3/3/20 14:24,27.54,-79.55,7.88
3/3/20 14:24,27.54,-79.55,7.88
3/3/20 14:24,27.57,-79.55,7.88
3/3/20 14:24,27.57,-79.53,7.88
3/3/20 14:24,27.57,-79.53,7.88
3/3/20 14:25,27.59,-79.52,7.88
3/3/20 14:25,27.59,-79.52,7.88
3/3/20 14:25,27.59,-79.5,7.88
3/3/20 14:25,27.59,-79.5,7.88
3/3/20 14:25,27.62,-79.5,7.88
3/3/20 14:25,27.62,-79.49,7.88
3/3/20 14:25,27.62,-79.49,7.88
3/3/20 14:25,27.62,-79.49,7.88
3/3/20 14:25,27.64,-79.49,7.88
3/3/20 14:25,27.64,-79.47,7.88
3/3/20 14:25,27.64,-79.47,7.88
3/3/20 14:25,27.64,-79.47,7.88
3/3/20 14:26,27.67,-79.46,7.88
3/3/20 14:26,27.67,-79.46,7.88
3/3/20 14:26,27.67,-79.46,7.88
3/3/20 14:26,27.67,-79.46,7.88
3/3/20 14:26,27.69,-79.46,7.88
3/3/20 14:26,27.69,-79.44,7.88
3/3/20 14:26,27.69,-79.44,7.88
3/3/20 14:26,27.69,-79.44,7.88
3/3/20 14:26,27.72,-79.44,7.88
3/3/20 14:26,27.72,-79.44,7.88
3/3/20 14:26,27.72,-79.44,7.88
3/3/20 14:26,27.72,-79.44,7.88
3/3/20 14:27,27.74,-79.44,7.88
3/3/20 14:27,27.74,-79.44,7.88
3/3/20 14:27,27.74,-79.46,7.88
3/3/20 14:27,27.74,-79.44,7.88
3/3/20 14:27,27.76,-79.44,7.88
3/3/20 14:27,27.76,-79.49,7.88
3/3/20 14:27,27.76,-79.46,7.88
3/3/20 14:27,27.76,-79.46,7.88
3/3/20 14:27,27.76,-79.46,7.88
3/3/20 14:27,27.79,-79.46,7.88
3/3/20 14:27,27.79,-79.44,7.88
3/3/20 14:27,27.79,-79.44,7.88
3/3/20 14:28,27.79,-79.44,7.88
3/3/20 14:28,27.81,-79.44,7.88
3/3/20 14:28,27.81,-79.44,7.88
3/3/20 14:28,27.81,-79.42,7.88
3/3/20 14:28,27.81,-79.42,7.88
3/3/20 14:28,27.81,-79.41,7.88
3/3/20 14:28,27.81,-79.41,7.88
3/3/20 14:28,27.81,-79.41,7.88
3/3/20 14:28,27.84,-79.39,7.88
3/3/20 14:28,27.84,-79.39,7.88
3/3/20 14:28,27.84,-79.39,7.88
3/3/20 14:28,27.86,-79.38,7.88
3/3/20 14:29,27.86,-79.38,7.88
3/3/20 14:29,27.86,-79.38,7.88
3/3/20 14:29,27.89,-79.38,7.88
3/3/20 14:29,27.89,-79.36,7.88
3/3/20 14:29,27.89,-79.36,7.88
3/3/20 14:29,27.89,-79.36,7.88
3/3/20 14:29,27.91,-79.35,7.88
3/3/20 14:29,27.91,-79.35,7.88
3/3/20 14:29,27.91,-79.33,7.88
3/3/20 14:29,27.91,-79.33,7.88
3/3/20 14:29,27.94,-79.31,7.87
3/3/20 14:29,27.94,-79.31,7.87
3/3/20 14:30,27.94,-79.31,7.87
3/3/20 14:30,27.94,-79.31,7.87
3/3/20 14:30,27.94,-79.3,7.87
3/3/20 14:30,27.94,-79.3,7.87
3/3/20 14:30,27.94,-79.3,7.87
3/3/20 14:30,27.96,-79.3,7.87
3/3/20 14:30,27.96,-79.28,7.87
3/3/20 14:30,27.96,-79.28,7.87
3/3/20 14:30,27.96,-79.28,7.87
3/3/20 14:30,27.96,-79.27,7.87
3/3/20 14:30,27.99,-79.27,7.87
3/3/20 14:30,27.99,-79.27,7.87
3/3/20 14:31,27.99,-79.27,7.87
3/3/20 14:31,27.99,-79.25,7.87
3/3/20 14:31,27.99,-79.25,7.87
3/3/20 14:31,28.01,-79.25,7.87
3/3/20 14:31,28.01,-79.24,7.87
3/3/20 14:31,28.01,-79.24,7.87
3/3/20 14:31,28.01,-79.22,7.87
3/3/20 14:31,28.01,-79.22,7.87
3/3/20 14:31,28.01,-79.24,7.87
3/3/20 14:31,28.01,-79.22,7.87
3/3/20 14:31,28.01,-79.22,7.87
3/3/20 14:31,28.04,-79.22,7.87
3/3/20 14:32,28.04,-79.22,7.87
3/3/20 14:32,28.04,-79.21,7.87
3/3/20 14:32,28.04,-79.21,7.87
3/3/20 14:32,28.04,-79.21,7.87
3/3/20 14:32,28.04,-79.21,7.87
3/3/20 14:32,28.04,-79.21,7.87
3/3/20 14:32,28.04,-79.21,7.87
3/3/20 14:32,28.06,-79.21,7.87
3/3/20 14:32,28.06,-79.19,7.87
3/3/20 14:32,28.06,-79.19,7.87
3/3/20 14:32,28.06,-79.19,7.87
3/3/20 14:32,28.06,-79.19,7.87
3/3/20 14:33,28.06,-79.19,7.87
3/3/20 14:33,28.06,-79.19,7.87
3/3/20 14:33,28.09,-79.19,7.87
3/3/20 14:33,28.09,-79.19,7.87
3/3/20 14:33,28.09,-79.19,7.87
3/3/20 14:33,28.09,-79.19,7.87
3/3/20 14:33,28.09,-79.19,7.87
3/3/20 14:33,28.09,-79.19,7.87
3/3/20 14:33,28.09,-79.19,7.87
3/3/20 14:33,28.09,-79.19,7.87
3/3/20 14:33,28.09,-79.19,7.87
3/3/20 14:33,28.09,-79.19,7.87
3/3/20 14:34,28.09,-79.19,7.87
3/3/20 14:34,28.09,-79.19,7.87
3/3/20 14:34,28.09,-79.19,7.87
3/3/20 14:34,28.11,-79.19,7.87
3/3/20 14:34,28.11,-79.19,7.87
3/3/20 14:34,28.11,-79.19,7.87
3/3/20 14:34,28.11,-79.19,7.87
3/3/20 14:34,28.11,-79.19,7.87
3/3/20 14:34,28.11,-79.19,7.87
3/3/20 14:34,28.11,-79.19,7.87
3/3/20 14:34,28.11,-79.19,7.87
3/3/20 14:34,28.11,-79.19,7.87
3/3/20 14:35,28.11,-79.19,7.87
3/3/20 14:35,28.13,-79.17,7.87
3/3/20 14:35,28.13,-79.17,7.87
3/3/20 14:35,28.13,-79.17,7.87
3/3/20 14:35,28.13,-79.17,7.87
3/3/20 14:35,28.13,-79.17,7.87
3/3/20 14:35,28.13,-79.17,7.87
3/3/20 14:35,28.13,-79.17,7.87
3/3/20 14:35,28.13,-79.17,7.87
3/3/20 14:35,28.13,-79.19,7.87
3/3/20 14:35,28.13,-79.17,7.87
3/3/20 14:35,28.13,-79.17,7.87
3/3/20 14:36,28.13,-79.17,7.87
3/3/20 14:36,28.13,-79.17,7.87
3/3/20 14:36,28.16,-79.17,7.87
3/3/20 14:36,28.16,-79.17,7.87
3/3/20 14:36,28.16,-79.17,7.87
3/3/20 14:36,28.16,-79.16,7.87
3/3/20 14:36,28.16,-79.17,7.87
3/3/20 14:36,28.16,-79.16,7.87
3/3/20 14:36,28.16,-79.17,7.87
3/3/20 14:36,28.16,-79.16,7.87
3/3/20 14:36,28.16,-79.16,7.87
3/3/20 14:36,28.16,-79.16,7.87
3/3/20 14:37,28.16,-79.16,7.87
3/3/20 14:37,28.16,-79.16,7.87
3/3/20 14:37,28.16,-79.16,7.87
3/3/20 14:37,28.16,-79.16,7.87
3/3/20 14:37,28.16,-79.16,7.87
3/3/20 14:37,28.18,-79.16,7.87
3/3/20 14:37,28.18,-79.16,7.87
3/3/20 14:37,28.18,-79.16,7.87
3/3/20 14:37,28.18,-79.16,7.87
3/3/20 14:37,28.18,-79.16,7.87
3/3/20 14:37,28.18,-79.16,7.87
3/3/20 14:37,28.18,-79.16,7.87
3/3/20 14:38,28.18,-79.16,7.87
3/3/20 14:38,28.18,-79.16,7.87
3/3/20 14:38,28.18,-79.16,7.87
3/3/20 14:38,28.18,-79.16,7.87
3/3/20 14:38,28.18,-79.16,7.87
3/3/20 14:38,28.18,-79.16,7.87
3/3/20 14:38,28.18,-79.16,7.87
3/3/20 14:38,28.18,-79.16,7.87
3/3/20 14:38,28.18,-79.16,7.87
3/3/20 14:38,28.18,-79.16,7.87
3/3/20 14:38,28.18,-79.16,7.87
3/3/20 14:38,28.18,-79.16,7.87
3/3/20 14:39,28.18,-79.16,7.87
3/3/20 14:39,28.18,-79.16,7.87
3/3/20 14:39,28.18,-79.16,7.87
3/3/20 14:39,28.18,-79.16,7.87
3/3/20 14:39,28.18,-79.16,7.87
3/3/20 14:39,28.18,-79.16,7.87
3/3/20 14:39,28.18,-79.16,7.87
3/3/20 14:39,28.18,-79.16,7.87
3/3/20 14:39,28.18,-79.16,7.87
3/3/20 14:39,28.18,-79.16,7.87
3/3/20 14:39,28.18,-79.16,7.87
3/3/20 14:39,28.18,-79.16,7.87
3/3/20 14:40,28.18,-79.16,7.87
3/3/20 14:40,28.18,-79.16,7.87
3/3/20 14:40,28.18,-79.16,7.87
3/3/20 14:40,28.18,-79.16,7.87
3/3/20 14:40,28.18,-79.16,7.87
3/3/20 14:40,28.18,-79.16,7.87
3/3/20 14:40,28.18,-79.16,7.87
3/3/20 14:40,28.18,-79.16,7.87
3/3/20 14:40,28.18,-79.16,7.87
3/3/20 14:40,28.18,-79.16,7.87
3/3/20 14:40,28.18,-79.16,7.87
3/3/20 14:40,28.18,-79.16,7.87
3/3/20 14:41,28.18,-79.16,7.87
3/3/20 14:41,28.18,-79.16,7.87
3/3/20 14:41,28.18,-79.16,7.87
3/3/20 14:41,28.18,-79.16,7.87
3/3/20 14:41,28.18,-79.16,7.87
3/3/20 14:41,28.18,-79.16,7.87
3/3/20 14:41,28.18,-79.16,7.87
3/3/20 14:41,28.18,-79.16,7.87
3/3/20 14:41,28.18,-79.16,7.87
3/3/20 14:41,28.18,-79.16,7.87
3/3/20 14:41,28.18,-79.16,7.87
3/3/20 14:41,28.18,-79.16,7.87
3/3/20 14:42,28.18,-79.16,7.87
3/3/20 14:42,28.18,-79.16,7.87
3/3/20 14:42,28.18,-79.16,7.87
3/3/20 14:42,28.18,-79.16,7.87
3/3/20 14:42,28.18,-79.16,7.87
3/3/20 14:42,28.18,-79.21,7.87
3/3/20 14:42,28.18,-79.17,7.87
3/3/20 14:42,28.18,-79.17,7.87
3/3/20 14:42,28.18,-79.17,7.87
3/3/20 14:42,28.18,-79.17,7.87
3/3/20 14:42,28.18,-79.17,7.87
3/3/20 14:42,28.18,-79.16,7.87
3/3/20 14:43,28.18,-79.16,7.87
3/3/20 14:43,28.18,-79.16,7.87
3/3/20 14:43,28.18,-79.16,7.87
3/3/20 14:43,28.18,-79.16,7.87
3/3/20 14:43,28.18,-79.16,7.87
3/3/20 14:43,28.18,-79.16,7.87
3/3/20 14:43,28.18,-79.16,7.87
3/3/20 14:43,28.18,-79.16,7.87
3/3/20 14:43,28.18,-79.16,7.87
3/3/20 14:43,28.18,-79.16,7.87
3/3/20 14:43,28.18,-79.16,7.87
3/3/20 14:43,28.18,-79.16,7.87
3/3/20 14:44,28.18,-79.16,7.87
3/3/20 14:44,28.18,-79.16,7.87
3/3/20 14:44,28.18,-79.16,7.87
3/3/20 14:44,28.18,-79.16,7.87
3/3/20 14:44,28.18,-79.16,7.87
3/3/20 14:44,28.18,-79.16,7.87
3/3/20 14:44,28.18,-79.16,7.87
3/3/20 14:44,28.18,-79.16,7.87
3/3/20 14:44,28.18,-79.16,7.87
3/3/20 14:44,28.18,-79.16,7.87
3/3/20 14:44,28.18,-79.16,7.87
3/3/20 14:44,28.16,-79.16,7.87
3/3/20 14:45,28.16,-79.16,7.87
3/3/20 14:45,28.16,-79.16,7.87
3/3/20 14:45,28.16,-79.16,7.87
3/3/20 14:45,28.16,-79.17,7.87
3/3/20 14:45,28.16,-79.17,7.87
3/3/20 14:45,28.16,-79.16,7.87
3/3/20 14:45,28.16,-79.16,7.87
3/3/20 14:45,28.16,-79.17,7.87
3/3/20 14:45,28.16,-79.16,7.87
3/3/20 14:45,28.16,-79.16,7.87
3/3/20 14:45,28.16,-79.17,7.87
3/3/20 14:45,28.16,-79.17,7.87
3/3/20 14:46,28.16,-79.16,7.87
3/3/20 14:46,28.16,-79.17,7.87
3/3/20 14:46,28.16,-79.17,7.87
3/3/20 14:46,28.16,-79.17,7.87
3/3/20 14:46,28.16,-79.17,7.87
3/3/20 14:46,28.16,-79.17,7.87
3/3/20 14:46,28.16,-79.17,7.87
3/3/20 14:46,28.16,-79.17,7.87
3/3/20 14:46,28.16,-79.17,7.87
3/3/20 14:46,28.16,-79.17,7.87
3/3/20 14:46,28.16,-79.17,7.87
3/3/20 14:46,28.16,-79.17,7.87
3/3/20 14:47,28.16,-79.17,7.87
3/3/20 14:47,28.13,-79.19,7.87
3/3/20 14:47,28.13,-79.19,7.87
3/3/20 14:47,28.13,-79.19,7.87
3/3/20 14:47,28.13,-79.19,7.87
3/3/20 14:47,28.13,-79.19,7.87
3/3/20 14:47,28.13,-79.19,7.87
3/3/20 14:47,28.13,-79.21,7.87
3/3/20 14:47,28.13,-79.21,7.87
3/3/20 14:47,28.13,-79.21,7.87
3/3/20 14:47,28.13,-79.21,7.87
3/3/20 14:47,28.13,-79.21,7.87
3/3/20 14:48,28.13,-79.21,7.87
3/3/20 14:48,28.13,-79.22,7.87
3/3/20 14:48,28.13,-79.21,7.87
3/3/20 14:48,28.11,-79.22,7.87
3/3/20 14:48,28.11,-79.22,7.87
3/3/20 14:48,28.11,-79.22,7.87
3/3/20 14:48,28.11,-79.22,7.87
3/3/20 14:48,28.11,-79.24,7.87
3/3/20 14:48,28.11,-79.24,7.87
3/3/20 14:48,28.11,-79.24,7.87
3/3/20 14:48,28.11,-79.24,7.87
3/3/20 14:48,28.11,-79.25,7.87
3/3/20 14:49,28.11,-79.25,7.87
3/3/20 14:49,28.11,-79.25,7.87
3/3/20 14:49,28.11,-79.25,7.87
3/3/20 14:49,28.09,-79.25,7.87
3/3/20 14:49,28.09,-79.25,7.87
3/3/20 14:49,28.09,-79.25,7.87
3/3/20 14:49,28.09,-79.27,7.87
3/3/20 14:49,28.09,-79.27,7.87
3/3/20 14:49,28.09,-79.27,7.87
3/3/20 14:49,28.09,-79.27,7.87
3/3/20 14:49,28.09,-79.27,7.87
3/3/20 14:49,28.09,-79.28,7.87
3/3/20 14:50,28.06,-79.28,7.87
3/3/20 14:50,28.06,-79.28,7.87
3/3/20 14:50,28.06,-79.28,7.87
3/3/20 14:50,28.06,-79.28,7.87
3/3/20 14:50,28.06,-79.3,7.87
3/3/20 14:50,28.06,-79.3,7.87
3/3/20 14:50,28.06,-79.3,7.87
3/3/20 14:50,28.06,-79.3,7.87
3/3/20 14:50,28.06,-79.3,7.87
3/3/20 14:50,28.06,-79.3,7.87
3/3/20 14:50,28.06,-79.3,7.87
3/3/20 14:50,28.04,-79.31,7.87
3/3/20 14:51,28.04,-79.31,7.87
3/3/20 14:51,28.04,-79.31,7.87
3/3/20 14:51,28.04,-79.31,7.87
3/3/20 14:51,28.04,-79.31,7.87
3/3/20 14:51,28.04,-79.33,7.87
3/3/20 14:51,28.04,-79.33,7.87
3/3/20 14:51,28.04,-79.33,7.87
3/3/20 14:51,28.04,-79.33,7.87
3/3/20 14:51,28.04,-79.33,7.87
3/3/20 14:51,28.04,-79.33,7.87
3/3/20 14:51,28.01,-79.35,7.88
3/3/20 14:51,28.01,-79.35,7.88
3/3/20 14:52,28.01,-79.35,7.88
3/3/20 14:52,28.01,-79.35,7.88
3/3/20 14:52,28.01,-79.35,7.88
3/3/20 14:52,28.01,-79.36,7.88
3/3/20 14:52,28.01,-79.36,7.88
3/3/20 14:52,28.01,-79.36,7.88
3/3/20 14:52,27.99,-79.36,7.88
3/3/20 14:52,27.99,-79.36,7.88
3/3/20 14:52,27.99,-79.38,7.88
3/3/20 14:52,27.99,-79.38,7.88
3/3/20 14:52,27.99,-79.42,7.88
3/3/20 14:52,27.99,-79.38,7.88
3/3/20 14:53,27.99,-79.38,7.88
3/3/20 14:53,27.99,-79.42,7.88
3/3/20 14:53,27.99,-79.39,7.88
3/3/20 14:53,27.96,-79.39,7.88
3/3/20 14:53,27.96,-79.39,7.88
3/3/20 14:53,27.96,-79.39,7.88
3/3/20 14:53,27.96,-79.39,7.88
3/3/20 14:53,27.96,-79.38,7.88
3/3/20 14:53,27.96,-79.36,7.88
3/3/20 14:53,27.96,-79.42,7.88
3/3/20 14:53,27.96,-79.42,7.88
3/3/20 14:53,27.96,-79.41,7.88
3/3/20 14:54,27.96,-79.41,7.88
3/3/20 14:54,27.94,-79.41,7.88
3/3/20 14:54,27.94,-79.41,7.88
3/3/20 14:54,27.94,-79.41,7.88
3/3/20 14:54,27.94,-79.41,7.88
3/3/20 14:54,27.94,-79.41,7.88
3/3/20 14:54,27.94,-79.42,7.88
3/3/20 14:54,27.94,-79.41,7.88
3/3/20 14:54,27.94,-79.41,7.88
3/3/20 14:54,27.94,-79.42,7.88
3/3/20 14:54,27.94,-79.41,7.88
3/3/20 14:54,27.94,-79.42,7.88
3/3/20 14:55,27.94,-79.41,7.88
3/3/20 14:55,27.94,-79.41,7.88
3/3/20 14:55,27.94,-79.41,7.88
3/3/20 14:55,27.91,-79.41,7.88
3/3/20 14:55,27.91,-79.39,7.88
3/3/20 14:55,27.91,-79.39,7.88
3/3/20 14:55,27.91,-79.39,7.88
